cif name= ./9006337.cif
./9006337.cif
Full Formula (Mg16 Si16 O48)
         [2.0419182667936346, 1.58913670662517, 1.9939142351788668]

ce_symbol  = TY:3
ce_fraction=  0.3540102775840553
species:coords:index
Mg1 : [ 3.284754   6.8587258 10.1687118] : 1
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Mg1 : [5.911521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [2.0419182667936355, 1.5891367066251691, 1.9939142351788663]
         [2.0419182667936346, 1.58913670662517, 1.9939142351788668]

ce_symbol  = A:2
ce_fraction=  0.07546222500392405
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Mg1 : [5.911521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [1.5891367066251691, 1.9939142351788663]
         [1.58913670662517, 1.9939142351788668]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976991866
species:coords:index
Mg1 : [ 3.284754   6.8587258 10.1687118] : 1
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Mg1 : [5.911521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [2.0419182667936355, 1.5891367066251691, 1.9939142351788663]
         [2.0419182667936346, 1.58913670662517, 1.9939142351788668]

ce_symbol  = S:1
ce_fraction=  0.0005961864877925001
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
!!!atention to nb coordination!!!
         [1.5891367066251691]
         [1.58913670662517]


**isite= 58
O1 : [ 0.9823176 10.3537923  0.1471938]

ce_symbol  = TL:3
ce_fraction=  0.568344613226528
species:coords:index
Mg1 : [-0.730521  11.3740232  0.1154634] : 10
Si1 : [1.5454923 9.6091515 1.4331564] : 26
Mg1 : [ 1.896246  11.3922742 -1.3547118] : 2
!!!atention to nb coordination!!!
         [1.9939142351788666, 1.5891367066251703, 2.0419182667936346]
         [1.9939142351788663, 1.589136706625171, 2.0419182667936346]

ce_symbol  = TY:3
ce_fraction=  0.3540102775840546
species:coords:index
Mg1 : [-0.730521  11.3740232  0.1154634] : 10
Si1 : [1.5454923 9.6091515 1.4331564] : 26
Mg1 : [ 1.896246  11.3922742 -1.3547118] : 2
!!!atention to nb coordination!!!
         [1.9939142351788666, 1.5891367066251703, 2.0419182667936346]
         [1.9939142351788663, 1.589136706625171, 2.0419182667936346]

ce_symbol  = A:2
ce_fraction=  0.0754622250039257
species:coords:index
Mg1 : [-0.730521  11.3740232  0.1154634] : 10
Si1 : [1.5454923 9.6091515 1.4331564] : 26
!!!atention to nb coordination!!!
         [1.9939142351788666, 1.5891367066251703]
         [1.9939142351788663, 1.589136706625171]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976992267
species:coords:index
Mg1 : [-0.730521  11.3740232  0.1154634] : 10
Si1 : [1.5454923 9.6091515 1.4331564] : 26
Mg1 : [ 1.896246  11.3922742 -1.3547118] : 2
!!!atention to nb coordination!!!
         [1.9939142351788666, 1.5891367066251703, 2.0419182667936346]
         [1.9939142351788663, 1.589136706625171, 2.0419182667936346]

ce_symbol  = S:1
ce_fraction=  0.000596186487792407
species:coords:index
Si1 : [1.5454923 9.6091515 1.4331564] : 26
!!!atention to nb coordination!!!
         [1.5891367066251703]
         [1.589136706625171]


**isite= 59
O1 : [1.6081824 1.2282923 0.1471938]

ce_symbol  = TL:3
ce_fraction=  0.5683446132265272
species:coords:index
Si1 : [1.0450077 0.4836515 1.4331564] : 27
Mg1 : [ 0.694254   2.2667742 -1.3547118] : 3
Mg1 : [3.321021  2.2485232 0.1154634] : 11
!!!atention to nb coordination!!!
         [1.5891367066251711, 2.0419182667936338, 1.9939142351788668]
         [1.589136706625171, 2.0419182667936346, 1.9939142351788668]

ce_symbol  = TY:3
ce_fraction=  0.3540102775840565
species:coords:index
Si1 : [1.0450077 0.4836515 1.4331564] : 27
Mg1 : [ 0.694254   2.2667742 -1.3547118] : 3
Mg1 : [3.321021  2.2485232 0.1154634] : 11
!!!atention to nb coordination!!!
         [1.5891367066251711, 2.0419182667936338, 1.9939142351788668]
         [1.589136706625171, 2.0419182667936346, 1.9939142351788668]

ce_symbol  = A:2
ce_fraction=  0.07546222500392463
species:coords:index
Si1 : [1.0450077 0.4836515 1.4331564] : 27
Mg1 : [3.321021  2.2485232 0.1154634] : 11
!!!atention to nb coordination!!!
         [1.5891367066251711, 1.9939142351788668]
         [1.589136706625171, 1.9939142351788668]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976991942
species:coords:index
Si1 : [1.0450077 0.4836515 1.4331564] : 27
Mg1 : [ 0.694254   2.2667742 -1.3547118] : 3
Mg1 : [3.321021  2.2485232 0.1154634] : 11
!!!atention to nb coordination!!!
         [1.5891367066251711, 2.0419182667936338, 1.9939142351788668]
         [1.589136706625171, 2.0419182667936346, 1.9939142351788668]

ce_symbol  = S:1
ce_fraction=  0.0005961864877924267
species:coords:index
Si1 : [1.0450077 0.4836515 1.4331564] : 27
!!!atention to nb coordination!!!
         [1.5891367066251711]
         [1.589136706625171]


**isite= 60
O1 : [ 3.5728176 17.0227077  8.6668062]

ce_symbol  = TL:3
ce_fraction=  0.5683446132265294
species:coords:index
Mg1 : [ 4.486746  15.9842258 10.1687118] : 4
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [2.0419182667936364, 1.9939142351788668, 1.5891367066251703]
         [2.0419182667936346, 1.9939142351788668, 1.589136706625171]

ce_symbol  = TY:3
ce_fraction=  0.35401027758405335
species:coords:index
Mg1 : [ 4.486746  15.9842258 10.1687118] : 4
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [2.0419182667936364, 1.9939142351788668, 1.5891367066251703]
         [2.0419182667936346, 1.9939142351788668, 1.589136706625171]

ce_symbol  = A:2
ce_fraction=  0.07546222500392548
species:coords:index
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [1.9939142351788668, 1.5891367066251703]
         [1.9939142351788668, 1.589136706625171]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976992124
species:coords:index
Mg1 : [ 4.486746  15.9842258 10.1687118] : 4
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [2.0419182667936364, 1.9939142351788668, 1.5891367066251703]
         [2.0419182667936346, 1.9939142351788668, 1.589136706625171]

ce_symbol  = S:1
ce_fraction=  0.0005961864877924572
species:coords:index
Si1 : [ 4.1359923 17.7673485  7.3808436] : 28
!!!atention to nb coordination!!!
         [1.5891367066251703]
         [1.589136706625171]


**isite= 61
O1 : [ 0.9823176 17.0227077  4.5541938]

ce_symbol  = TL:3
ce_fraction=  0.5683446132265281
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Mg1 : [-0.730521  16.0024768  4.5224634] : 13
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [2.041918266793634, 1.9939142351788675, 1.5891367066251725]
         [2.0419182667936346, 1.9939142351788672, 1.5891367066251716]

ce_symbol  = TY:3
ce_fraction=  0.35401027758405434
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Mg1 : [-0.730521  16.0024768  4.5224634] : 13
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [2.041918266793634, 1.9939142351788675, 1.5891367066251725]
         [2.0419182667936346, 1.9939142351788672, 1.5891367066251716]

ce_symbol  = A:2
ce_fraction=  0.07546222500392588
species:coords:index
Mg1 : [-0.730521  16.0024768  4.5224634] : 13
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [1.9939142351788675, 1.5891367066251725]
         [1.9939142351788672, 1.5891367066251716]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976992152
species:coords:index
Mg1 : [ 1.896246  15.9842258  3.0522882] : 5
Mg1 : [-0.730521  16.0024768  4.5224634] : 13
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [2.041918266793634, 1.9939142351788675, 1.5891367066251725]
         [2.0419182667936346, 1.9939142351788672, 1.5891367066251716]

ce_symbol  = S:1
ce_fraction=  0.0005961864877924084
species:coords:index
Si1 : [ 1.5454923 17.7673485  5.8401564] : 29
!!!atention to nb coordination!!!
         [1.5891367066251725]
         [1.5891367066251716]


**isite= 62
O1 : [4.1986824 1.2282923 4.2598062]

ce_symbol  = TL:3
ce_fraction=  0.5683446132265277
species:coords:index
Mg1 : [5.911521  2.2485232 4.2915366] : 14
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.993914235178867, 2.041918266793635, 1.5891367066251707]
         [1.993914235178867, 2.0419182667936346, 1.5891367066251711]

ce_symbol  = TY:3
ce_fraction=  0.35401027758405623
species:coords:index
Mg1 : [5.911521  2.2485232 4.2915366] : 14
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.993914235178867, 2.041918266793635, 1.5891367066251707]
         [1.993914235178867, 2.0419182667936346, 1.5891367066251711]

ce_symbol  = A:2
ce_fraction=  0.07546222500392441
species:coords:index
Mg1 : [5.911521  2.2485232 4.2915366] : 14
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.993914235178867, 1.5891367066251707]
         [1.993914235178867, 1.5891367066251711]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976991794
species:coords:index
Mg1 : [5.911521  2.2485232 4.2915366] : 14
Mg1 : [3.284754  2.2667742 5.7617118] : 6
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.993914235178867, 2.041918266793635, 1.5891367066251707]
         [1.993914235178867, 2.0419182667936346, 1.5891367066251711]

ce_symbol  = S:1
ce_fraction=  0.0005961864877924269
species:coords:index
Si1 : [3.6355077 0.4836515 2.9738436] : 30
!!!atention to nb coordination!!!
         [1.5891367066251707]
         [1.5891367066251711]


**isite= 63
O1 : [ 3.5728176 10.3537923  4.2598062]

ce_symbol  = TL:3
ce_fraction=  0.5683446132265271
species:coords:index
Mg1 : [ 4.486746  11.3922742  5.7617118] : 7
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [2.0419182667936364, 1.9939142351788657, 1.5891367066251698]
         [2.0419182667936346, 1.993914235178866, 1.589136706625171]

ce_symbol  = TY:3
ce_fraction=  0.35401027758405595
species:coords:index
Mg1 : [ 4.486746  11.3922742  5.7617118] : 7
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [2.0419182667936364, 1.9939142351788657, 1.5891367066251698]
         [2.0419182667936346, 1.993914235178866, 1.589136706625171]

ce_symbol  = A:2
ce_fraction=  0.0754622250039252
species:coords:index
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [1.9939142351788657, 1.5891367066251698]
         [1.993914235178866, 1.589136706625171]

ce_symbol  = TS:3
ce_fraction=  0.0015866976976992104
species:coords:index
Mg1 : [ 4.486746  11.3922742  5.7617118] : 7
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [2.0419182667936364, 1.9939142351788657, 1.5891367066251698]
         [2.0419182667936346, 1.993914235178866, 1.589136706625171]

ce_symbol  = S:1
ce_fraction=  0.0005961864877924041
species:coords:index
Si1 : [4.1359923 9.6091515 2.9738436] : 31
!!!atention to nb coordination!!!
         [1.5891367066251698]
         [1.589136706625171]


**isite= 64
O1 : [0.8698899 5.5337032 6.8520036]

ce_symbol  = A:2
ce_fraction=  0.8383669512297061
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [-0.2616405  4.9587967  5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.6668260977010085, 1.6459496504157005]
         [1.6668260977010079, 1.6459496504157005]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779376
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [-0.2616405  4.9587967  5.804019 ] : 16
Mg1 : [0.730521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [1.6668260977010085, 1.6459496504157005, 2.2876826210891203]
         [1.6668260977010079, 1.6459496504157005, 2.2876826210891186]

ce_symbol  = TY:3
ce_fraction=  0.03749616918149615
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [-0.2616405  4.9587967  5.804019 ] : 16
Mg1 : [0.730521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [1.6668260977010085, 1.6459496504157005, 2.2876826210891203]
         [1.6668260977010079, 1.6459496504157005, 2.2876826210891186]

ce_symbol  = TS:3
ce_fraction=  0.019955282811563172
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [-0.2616405  4.9587967  5.804019 ] : 16
Mg1 : [0.730521  6.8769768 8.6985366] : 9
!!!atention to nb coordination!!!
         [1.6668260977010085, 1.6459496504157005, 2.2876826210891203]
         [1.6668260977010079, 1.6459496504157005, 2.2876826210891186]

ce_symbol  = L:2
ce_fraction=  0.0013055969394406785
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [-0.2616405  4.9587967  5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.6668260977010085, 1.6459496504157005]
         [1.6668260977010079, 1.6459496504157005]


**isite= 65
O1 : [3.4603899 5.5337032 6.3689964]

ce_symbol  = A:2
ce_fraction=  0.8383669512297058
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.645949650415701, 1.666826097701007]
         [1.6459496504157005, 1.6668260977010074]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779405
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.645949650415701, 2.2876826210891177, 1.666826097701007]
         [1.6459496504157005, 2.2876826210891177, 1.6668260977010074]

ce_symbol  = TY:3
ce_fraction=  0.037496169181496154
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.645949650415701, 2.2876826210891177, 1.666826097701007]
         [1.6459496504157005, 2.2876826210891177, 1.6668260977010074]

ce_symbol  = TS:3
ce_fraction=  0.0199552828115632
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Mg1 : [3.321021  6.8769768 4.5224634] : 8
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.645949650415701, 2.2876826210891177, 1.666826097701007]
         [1.6459496504157005, 2.2876826210891177, 1.6668260977010074]

ce_symbol  = L:2
ce_fraction=  0.001305596939440688
species:coords:index
Si1 : [2.3288595 4.9587967 7.416981 ] : 17
Si1 : [4.9193595 4.9587967 5.804019 ] : 16
!!!atention to nb coordination!!!
         [1.645949650415701, 1.666826097701007]
         [1.6459496504157005, 1.6668260977010074]


**isite= 66
O1 : [ 1.7206101 12.7172968  2.4450036]

ce_symbol  = A:2
ce_fraction=  0.838366951229705
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [1.6668260977010079, 1.645949650415701]
         [1.6668260977010072, 1.6459496504157003]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779486
species:coords:index
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [2.2876826210891186, 1.6668260977010079, 1.645949650415701]
         [2.2876826210891177, 1.6668260977010072, 1.6459496504157003]

ce_symbol  = TY:3
ce_fraction=  0.0374961691814962
species:coords:index
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [2.2876826210891186, 1.6668260977010079, 1.645949650415701]
         [2.2876826210891177, 1.6668260977010072, 1.6459496504157003]

ce_symbol  = TS:3
ce_fraction=  0.019955282811563183
species:coords:index
Mg1 : [ 1.859979  11.3740232  4.2915366] : 15
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [2.2876826210891186, 1.6668260977010079, 1.645949650415701]
         [2.2876826210891177, 1.6668260977010072, 1.6459496504157003]

ce_symbol  = L:2
ce_fraction=  0.0013055969394406733
species:coords:index
Si1 : [ 0.2616405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [1.6668260977010079, 1.645949650415701]
         [1.6668260977010072, 1.6459496504157003]


**isite= 67
O1 : [0.8698899 3.5917968 2.4450036]

ce_symbol  = A:2
ce_fraction=  0.8383669512297052
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [-0.2616405  4.1667033  1.397019 ] : 19
!!!atention to nb coordination!!!
         [1.666826097701008, 1.6459496504157003]
         [1.6668260977010074, 1.6459496504157003]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779476
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [-0.2616405  4.1667033  1.397019 ] : 19
Mg1 : [0.730521  2.2485232 4.2915366] : 14
!!!atention to nb coordination!!!
         [1.666826097701008, 1.6459496504157003, 2.2876826210891172]
         [1.6668260977010074, 1.6459496504157003, 2.287682621089117]

ce_symbol  = TY:3
ce_fraction=  0.03749616918149614
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [-0.2616405  4.1667033  1.397019 ] : 19
Mg1 : [0.730521  2.2485232 4.2915366] : 14
!!!atention to nb coordination!!!
         [1.666826097701008, 1.6459496504157003, 2.2876826210891172]
         [1.6668260977010074, 1.6459496504157003, 2.287682621089117]

ce_symbol  = TS:3
ce_fraction=  0.019955282811563172
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [-0.2616405  4.1667033  1.397019 ] : 19
Mg1 : [0.730521  2.2485232 4.2915366] : 14
!!!atention to nb coordination!!!
         [1.666826097701008, 1.6459496504157003, 2.2876826210891172]
         [1.6668260977010074, 1.6459496504157003, 2.287682621089117]

ce_symbol  = L:2
ce_fraction=  0.0013055969394406696
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [-0.2616405  4.1667033  1.397019 ] : 19
!!!atention to nb coordination!!!
         [1.666826097701008, 1.6459496504157003]
         [1.6668260977010074, 1.6459496504157003]


**isite= 68
O1 : [ 4.3111101 14.6592032  6.3689964]

ce_symbol  = A:2
ce_fraction=  0.8383669512297065
species:coords:index
Si1 : [ 5.4426405 14.0842967  7.416981 ] : 20
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
!!!atention to nb coordination!!!
         [1.6459496504157012, 1.6668260977010079]
         [1.6459496504157007, 1.6668260977010079]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779318
species:coords:index
Si1 : [ 5.4426405 14.0842967  7.416981 ] : 20
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
!!!atention to nb coordination!!!
         [1.6459496504157012, 1.6668260977010079, 2.287682621089117]
         [1.6459496504157007, 1.6668260977010079, 2.2876826210891172]

ce_symbol  = TY:3
ce_fraction=  0.03749616918149626
species:coords:index
Si1 : [ 5.4426405 14.0842967  7.416981 ] : 20
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
!!!atention to nb coordination!!!
         [1.6459496504157012, 1.6668260977010079, 2.287682621089117]
         [1.6459496504157007, 1.6668260977010079, 2.2876826210891172]

ce_symbol  = TS:3
ce_fraction=  0.019955282811563214
species:coords:index
Si1 : [ 5.4426405 14.0842967  7.416981 ] : 20
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Mg1 : [ 4.450479  16.0024768  4.5224634] : 13
!!!atention to nb coordination!!!
         [1.6459496504157012, 1.6668260977010079, 2.287682621089117]
         [1.6459496504157007, 1.6668260977010079, 2.2876826210891172]

ce_symbol  = L:2
ce_fraction=  0.001305596939440701
species:coords:index
Si1 : [ 5.4426405 14.0842967  7.416981 ] : 20
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
!!!atention to nb coordination!!!
         [1.6459496504157012, 1.6668260977010079]
         [1.6459496504157007, 1.6668260977010079]


**isite= 69
O1 : [ 1.7206101 14.6592032  6.8520036]

ce_symbol  = A:2
ce_fraction=  0.8383669512297067
species:coords:index
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Si1 : [ 0.2616405 14.0842967  7.416981 ] : 20
!!!atention to nb coordination!!!
         [1.6459496504157005, 1.6668260977010083]
         [1.6459496504157005, 1.6668260977010076]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779336
species:coords:index
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Si1 : [ 0.2616405 14.0842967  7.416981 ] : 20
!!!atention to nb coordination!!!
         [2.2876826210891195, 1.6459496504157005, 1.6668260977010083]
         [2.287682621089118, 1.6459496504157005, 1.6668260977010076]

ce_symbol  = TY:3
ce_fraction=  0.03749616918149604
species:coords:index
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Si1 : [ 0.2616405 14.0842967  7.416981 ] : 20
!!!atention to nb coordination!!!
         [2.2876826210891195, 1.6459496504157005, 1.6668260977010083]
         [2.287682621089118, 1.6459496504157005, 1.6668260977010076]

ce_symbol  = TS:3
ce_fraction=  0.01995528281156315
species:coords:index
Mg1 : [ 1.859979  16.0024768  8.6985366] : 12
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Si1 : [ 0.2616405 14.0842967  7.416981 ] : 20
!!!atention to nb coordination!!!
         [2.2876826210891195, 1.6459496504157005, 1.6668260977010083]
         [2.287682621089118, 1.6459496504157005, 1.6668260977010076]

ce_symbol  = L:2
ce_fraction=  0.0013055969394406874
species:coords:index
Si1 : [ 2.8521405 14.0842967  5.804019 ] : 21
Si1 : [ 0.2616405 14.0842967  7.416981 ] : 20
!!!atention to nb coordination!!!
         [1.6459496504157005, 1.6668260977010083]
         [1.6459496504157005, 1.6668260977010076]


**isite= 70
O1 : [3.4603899 3.5917968 1.9619964]

ce_symbol  = A:2
ce_fraction=  0.8383669512297057
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [4.9193595 4.1667033 1.397019 ] : 19

ce_symbol  = TL:3
ce_fraction=  0.10287599983779425
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [4.9193595 4.1667033 1.397019 ] : 19
Mg1 : [3.321021  2.2485232 0.1154634] : 11

ce_symbol  = TY:3
ce_fraction=  0.03749616918149621
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [4.9193595 4.1667033 1.397019 ] : 19
Mg1 : [3.321021  2.2485232 0.1154634] : 11

ce_symbol  = TS:3
ce_fraction=  0.019955282811563085
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [4.9193595 4.1667033 1.397019 ] : 19
Mg1 : [3.321021  2.2485232 0.1154634] : 11

ce_symbol  = L:2
ce_fraction=  0.0013055969394406594
species:coords:index
Si1 : [2.3288595 4.1667033 3.009981 ] : 22
Si1 : [4.9193595 4.1667033 1.397019 ] : 19


**isite= 71
O1 : [ 4.3111101 12.7172968  1.9619964]

ce_symbol  = A:2
ce_fraction=  0.8383669512297052
species:coords:index
Si1 : [ 5.4426405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [1.645949650415701, 1.6668260977010079]
         [1.6459496504157005, 1.6668260977010074]

ce_symbol  = TL:3
ce_fraction=  0.10287599983779468
species:coords:index
Si1 : [ 5.4426405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
Mg1 : [ 4.450479  11.3740232  0.1154634] : 10
!!!atention to nb coordination!!!
         [1.645949650415701, 1.6668260977010079, 2.2876826210891177]
         [1.6459496504157005, 1.6668260977010074, 2.2876826210891177]

ce_symbol  = TY:3
ce_fraction=  0.03749616918149619
species:coords:index
Si1 : [ 5.4426405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
Mg1 : [ 4.450479  11.3740232  0.1154634] : 10
!!!atention to nb coordination!!!
         [1.645949650415701, 1.6668260977010079, 2.2876826210891177]
         [1.6459496504157005, 1.6668260977010074, 2.2876826210891177]

ce_symbol  = TS:3
ce_fraction=  0.01995528281156318
species:coords:index
Si1 : [ 5.4426405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
Mg1 : [ 4.450479  11.3740232  0.1154634] : 10
!!!atention to nb coordination!!!
         [1.645949650415701, 1.6668260977010079, 2.2876826210891177]
         [1.6459496504157005, 1.6668260977010074, 2.2876826210891177]

ce_symbol  = L:2
ce_fraction=  0.00130559693944066
species:coords:index
Si1 : [ 5.4426405 13.2922033  3.009981 ] : 23
Si1 : [ 2.8521405 13.2922033  1.397019 ] : 18
!!!atention to nb coordination!!!
         [1.645949650415701, 1.6668260977010079]
         [1.6459496504157005, 1.6668260977010074]


**isite= 72
O1 : [2.051676  8.1673225 7.090863 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Si1 : [1.0450077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [1.6786263809964521, 1.6741633702194192]
         [1.678626380996452, 1.6741633702194199]

ce_symbol  = L:2
ce_fraction=  6.961974065343563e-06
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Si1 : [1.0450077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [1.6786263809964521, 1.6741633702194192]
         [1.678626380996452, 1.6741633702194199]


**isite= 73
O1 : [4.642176  8.1673225 6.130137 ]

ce_symbol  = A:2
ce_fraction=  0.9999930380259348
species:coords:index
Si1 : [3.6355077 8.6418485 7.3808436] : 25
Si1 : [6.2260077 8.6418485 5.8401564] : 24
!!!atention to nb coordination!!!
         [1.674163370219421, 1.6786263809964517]
         [1.6741633702194203, 1.678626380996452]
